Identifier,Name,Age,Occupation,City_Tier,Dependents,Income,Rent,Loan_Repayment,Insurance,Groceries,Transport,Eating_Out,Entertainment,Utilities,Healthcare,Education,Miscellaneous
 19238,Ekaraj Dalal,18,Professional,Tier_2,4,290875.61,58175.12,0.0,14406.41,37603.14,17880.98,6368.18,7423.59,17683.29,14424.13,27289.89,5424.5
 19239,Tara Jani,21,Student,Tier_3,0,39885.92,5982.89,3261.34,930.15,4114.0,2165.86,1253.62,1502.32,2374.23,1744.49,0.0,1161.46
 19240,Osha Din,47,Retired,Tier_2,0,59770.75,11954.15,0.0,2280.8,8576.02,4066.65,2575.2,2011.0,2566.24,2221.36,0.0,1693.65
 19241,Warda Ratta,48,Student,Tier_2,0,52248.52,10449.7,3428.8,1858.81,5244.88,3628.34,1783.19,2451.18,2154.72,1587.47,0.0,1252.66
 19242,Meera Bains,64,Self_Employed,Tier_1,1,9617.05,2885.11,0.0,401.57,1207.77,533.65,463.41,317.28,508.32,290.73,625.26,222.74
 19243,Mugdha Halder,33,Retired,Tier_3,1,47935.25,7190.29,0.0,1282.13,5931.09,3742.62,2165.26,1647.59,2300.96,1687.09,4710.17,1172.85
 19244,Reyansh Dasgupta,60,Professional,Tier_1,4,38334.97,11500.49,3762.3,1259.55,3996.28,2957.91,997.4,1655.57,2707.75,1605.75,2218.5,1063.92
 19245,Abhiram Dugal,20,Retired,Tier_1,1,24371.14,7311.34,4187.47,490.68,2717.11,1415.88,1070.86,591.42,1721.1,777.71,1833.15,480.32
 19246,Utkarsh Babu,29,Student,Tier_2,3,14790.25,2958.05,1064.55,593.23,2016.44,1020.53,346.46,490.58,822.89,473.65,1466.03,186.69
 19247,Bhavika Ramachandran,29,Retired,Tier_1,0,52267.98,15680.39,0.0,1546.3,7570.64,2846.16,1792.56,2594.39,2900.08,1576.76,0.0,957.04
 19248,Deepa Som,28,Professional,Tier_3,3,13780.77,2067.12,0.0,671.89,1493.87,805.84,424.79,293.39,650.84,561.8,1037.91,231.52
 19249,Amaira Pathak,33,Professional,Tier_3,1,165358.17,24803.73,0.0,5583.24,24469.34,11134.24,7462.31,8122.52,8003.71,7616.32,15313.8,3451.96
 19250,Sara Vasa,46,Professional,Tier_3,0,32869.09,4930.36,0.0,1341.37,3581.27,2396.59,1315.44,1006.85,1325.06,1283.15,0.0,344.54
 19251,Finn Sama,38,Professional,Tier_2,2,11274.59,2254.92,0.0,284.46,1474.3,857.69,446.51,253.3,462.2,383.0,807.14,121.0
 19252,Abeer Taneja,62,Student,Tier_1,3,19885.69,5965.71,0.0,878.62,2636.34,1503.04,771.53,935.47,1396.19,717.5,1496.02,513.33
 19253,Vasudha Pant,61,Student,Tier_1,2,24015.27,7204.58,2279.08,491.11,3210.11,1822.59,1043.47,923.48,1029.24,881.54,1876.67,595.72
 19254,Prisha Khurana,59,Self_Employed,Tier_2,4,206664.91,41332.98,0.0,4466.53,28510.08,14396.01,4465.64,7157.81,15182.5,7397.02,17172.27,5220.88
 19255,Dipta Chacko,60,Student,Tier_1,3,14783.71,4435.11,0.0,640.34,1889.54,916.76,640.14,688.97,1149.33,718.61,1145.93,398.4
 19256,Zilmil Chaudhuri,22,Professional,Tier_3,0,27336.52,4100.48,3210.92,878.5,2771.11,1545.76,1314.64,1066.39,1794.44,967.22,0.0,481.37
 19257,Lakshit Din,30,Self_Employed,Tier_3,0,19510.15,2926.52,0.0,421.65,2467.82,1462.4,867.18,936.61,1151.75,778.77,0.0,499.13
 19258,Raksha Devi,34,Retired,Tier_1,2,44728.2,13418.46,0.0,1420.16,6335.75,2309.83,1945.99,1196.95,3155.56,2048.54,3528.62,1049.06
 19259,Wyatt Zacharia,29,Student,Tier_2,0,19760.61,3952.12,0.0,490.6,2545.69,1290.38,853.35,617.65,1155.34,897.19,0.0,525.28
 19260,Ekalinga Om,34,Student,Tier_2,3,12060.7,2412.14,1713.53,410.44,1300.64,715.46,292.78,326.16,930.63,495.36,756.21,360.63
 19261,Chatura Chandran,18,Self_Employed,Tier_1,1,25660.73,7698.22,0.0,1274.99,2829.86,1409.72,995.52,1226.94,1830.38,994.9,1410.95,272.18
 19262,Veda Brar,25,Student,Tier_2,1,23610.28,4722.06,0.0,481.1,2946.57,1480.8,881.14,889.82,1843.09,1081.34,1346.92,572.18
 19263,Neelima Manne,33,Student,Tier_3,0,18679.04,2801.86,0.0,810.06,1981.72,1274.68,583.79,825.33,917.02,892.39,0.0,268.6
 19264,Oscar Hari,32,Student,Tier_3,4,19494.83,2924.22,1668.76,604.75,2075.01,1055.17,463.75,782.35,1013.18,950.4,1929.75,487.09
 19265,Darsh Ramanathan,36,Professional,Tier_1,3,77397.46,23219.24,0.0,3369.27,9967.35,5867.25,2794.87,2403.19,3693.65,2573.7,6298.79,1319.22
 19266,Saanvi Sridhar,42,Self_Employed,Tier_2,4,23229.09,4645.82,0.0,775.65,3429.6,1227.63,1147.55,854.68,944.84,979.18,1372.92,528.06
 19267,Anthony Cheema,48,Self_Employed,Tier_2,2,12108.35,2421.67,1720.53,514.98,1358.12,758.41,467.45,428.92,717.44,502.54,745.27,215.79
 19268,Zarna Tata,59,Professional,Tier_2,0,20728.4,4145.68,1608.03,756.5,2557.14,1592.15,594.01,725.85,1611.69,639.69,0.0,244.64
 19269,Aradhana Boase,19,Self_Employed,Tier_2,2,31332.81,6266.56,0.0,1326.91,3639.61,1954.24,893.65,1429.85,2256.32,1051.63,2948.53,596.77
 19270,Rudra Natt,42,Retired,Tier_2,4,10300.39,2060.08,1484.39,364.57,1408.33,761.99,249.49,485.89,441.03,452.44,696.21,269.13
 19271,Unni Chaudry,48,Student,Tier_2,3,110165.06,22033.01,18538.85,4419.73,13966.64,8394.96,4924.36,2755.17,8566.27,3621.73,10138.6,1468.09
 19272,Ishani Hari,21,Professional,Tier_2,4,60055.01,12011.0,0.0,2029.53,7798.99,3071.76,1249.47,1670.91,4644.06,2137.49,3831.4,1008.7
 19273,Peter Gera,21,Retired,Tier_3,1,94192.03,14128.8,5036.55,2549.41,11924.37,7048.99,3018.64,2799.37,6688.83,4491.82,7040.85,2144.8
 19274,Aarush Bora,29,Professional,Tier_2,4,41054.48,8210.9,7817.36,1753.76,5772.43,2382.78,1332.96,875.94,2636.76,1571.61,3006.52,1047.86
 19275,Turvi Banik,34,Professional,Tier_2,4,5619.48,1123.9,881.77,196.5,612.75,292.16,151.32,146.83,399.88,181.49,407.55,94.58
 19276,Jason Chopra,38,Self_Employed,Tier_1,4,102459.17,30737.75,0.0,3252.74,14605.97,7418.8,3946.31,5115.55,5616.82,3529.54,9216.45,1938.8
 19277,Deepa Jani,46,Retired,Tier_3,4,15034.43,2255.16,0.0,747.77,1593.22,1148.23,432.12,369.47,922.39,622.94,884.92,270.85
 19278,Vedika Bera,39,Retired,Tier_3,3,16045.81,2406.87,3088.57,346.61,2089.31,1277.49,799.91,746.91,666.03,483.09,1474.55,308.2
 19279,Farhan Kapadia,53,Professional,Tier_3,0,33996.5,5099.47,3049.5,1419.55,4242.0,2512.41,1627.16,1653.74,2017.49,1490.85,0.0,381.32
 19280,Kashvi Solanki,57,Professional,Tier_2,3,90358.15,18071.63,17235.79,2930.04,10792.58,6219.58,2771.32,3984.96,4500.29,3888.11,5685.75,1860.16
 19281,Nicholas Om,33,Retired,Tier_2,2,69673.99,13934.8,0.0,2089.36,8809.12,5323.13,1976.29,3112.71,3616.53,2820.55,6118.6,1147.81
 19282,Amrita Grover,32,Professional,Tier_1,1,61943.48,18583.04,7311.5,2902.42,7001.32,4586.08,2324.17,1743.15,4098.74,2518.26,5992.49,1315.33
 19283,Bhavini Shah,47,Self_Employed,Tier_1,0,23376.61,7012.98,1700.38,1011.67,2806.94,1449.58,608.83,500.83,1250.6,1109.0,0.0,398.58
 19284,Pratyush Dutt,63,Self_Employed,Tier_1,1,23083.34,6925.0,0.0,475.87,2349.67,1750.81,949.26,1053.99,1642.52,1038.92,2135.48,280.86
 19285,Niharika Dube,28,Self_Employed,Tier_1,1,39565.29,11869.59,0.0,1664.7,5929.74,1983.64,1606.23,943.09,1905.23,1393.3,3887.22,853.51
 19286,Falguni Kalla,30,Professional,Tier_2,0,27035.23,5407.05,4341.65,547.41,2825.76,1760.98,1121.71,1325.6,1587.95,1297.42,0.0,425.14
 19287,Vidhi Rajagopalan,40,Student,Tier_2,0,61108.54,12221.71,9423.18,1308.97,8643.18,3737.32,1352.17,2016.72,3628.03,2303.27,0.0,1361.02
 19288,Ekani Lanka,57,Retired,Tier_2,2,58281.9,11656.38,10973.02,1610.9,6860.87,3823.03,1179.62,2455.97,3100.04,2204.48,4774.05,677.28
 19289,Hemani Chandra,58,Self_Employed,Tier_1,3,48147.56,14444.27,4602.77,2379.65,6585.63,3355.26,2121.98,963.43,2918.56,1905.16,2980.45,1056.13
 19290,Warhi Nayar,51,Student,Tier_2,0,3976.6,795.32,0.0,126.21,465.65,304.72,95.06,101.47,188.34,169.07,0.0,58.36
 19291,Ayush Barman,37,Student,Tier_2,2,33234.49,6646.9,0.0,1232.21,4898.9,1708.94,1409.6,844.03,1969.61,1049.76,3058.43,615.03
 19292,Naksh Korpal,19,Self_Employed,Tier_2,4,27498.03,5499.61,0.0,1194.47,2952.42,1639.45,697.2,611.53,1870.25,1110.48,2087.24,642.6
 19293,Patrick Dugar,25,Self_Employed,Tier_1,0,34316.21,10294.86,0.0,955.97,4039.11,2331.71,974.88,690.07,1933.53,1179.68,0.0,872.68
 19294,Rishi Gill,35,Student,Tier_2,3,16407.49,3281.5,0.0,790.28,2443.89,1115.65,780.94,417.03,783.46,615.12,1030.22,241.74
 19295,Anika Pillay,24,Self_Employed,Tier_1,4,10395.45,3118.64,1500.95,351.83,1126.59,700.01,340.67,446.73,718.12,474.54,593.52,168.33
 19296,Chakradev Buch,60,Student,Tier_3,4,43454.23,6518.13,8430.59,2012.99,5540.11,2951.46,1617.76,1102.37,2728.24,1467.75,3344.39,926.19
 19297,Nisha Rana,48,Student,Tier_2,4,22559.5,4511.9,4080.0,757.41,2291.99,1773.28,524.92,1016.08,1761.46,1021.76,2029.31,281.4
 19298,Ekta Menon,39,Professional,Tier_1,4,47510.55,14253.16,0.0,2243.18,6852.63,3146.68,1365.98,1630.93,2109.77,1989.96,3542.71,837.97
 19299,Geetika Chaudhuri,45,Student,Tier_3,1,17539.68,2630.95,3040.54,803.56,1977.88,916.59,527.83,411.36,1109.36,689.24,933.03,215.11
 19300,Yahvi Dass,42,Professional,Tier_1,3,93123.44,27937.03,0.0,2822.94,11226.06,4904.46,2220.98,4501.15,5753.8,3666.88,6595.33,1439.99
 19301,Balvan Natt,18,Professional,Tier_2,2,66823.13,13364.63,12148.45,1511.68,7998.13,4787.36,2188.27,2379.35,3120.2,2540.25,4360.33,851.59
 19302,Warda Rana,49,Self_Employed,Tier_2,0,38040.79,7608.16,0.0,832.82,4245.7,2907.83,1235.84,1722.75,1970.59,1502.09,0.0,1104.12
 19303,Yatin Memon,42,Retired,Tier_1,2,25293.99,7588.2,4467.98,860.44,3410.73,1759.23,1202.22,971.78,1230.88,1130.83,2262.95,433.18
 19304,Banjeet Kurian,33,Self_Employed,Tier_2,1,59330.56,11866.11,0.0,1259.11,7559.45,3228.0,2785.01,1708.52,4140.2,2308.32,4562.61,668.25
 19305,Brijesh Dar,46,Retired,Tier_2,4,41068.26,8213.65,4389.04,1587.55,4594.81,3276.12,945.78,1718.81,2006.43,1518.38,3330.95,776.81
 19306,Charles Keer,59,Student,Tier_3,0,36308.97,5446.35,1900.13,1606.45,5273.43,2130.98,950.08,1250.85,1709.21,1703.13,0.0,875.42
 19307,Zarna Agrawal,41,Self_Employed,Tier_2,3,69095.51,13819.1,0.0,3179.09,8340.22,5309.54,1831.11,3330.24,3607.76,2668.31,4861.5,1709.91
 19308,Damyanti Nanda,34,Self_Employed,Tier_2,0,93918.4,18783.68,0.0,4542.49,11631.28,4998.05,4537.59,2789.12,5886.63,4391.45,0.0,1645.63
 19309,Nimrat Bera,59,Self_Employed,Tier_3,0,11015.12,1652.27,2182.57,248.08,1357.67,791.9,326.11,487.0,765.51,352.59,0.0,291.31
 19310,Ishanvi Patil,23,Self_Employed,Tier_2,2,12947.34,2589.47,2152.23,599.29,1339.24,817.39,448.69,355.78,851.39,591.83,1076.25,248.96
 19311,Gaurangi Chandran,31,Student,Tier_3,4,16070.56,2410.58,1347.93,369.78,1673.39,1189.9,547.09,484.17,959.48,562.75,1026.7,208.38
 19312,Joshua Dani,43,Retired,Tier_3,3,9018.32,1352.75,0.0,448.35,1268.42,519.8,205.83,257.32,606.24,330.32,575.43,266.23
 19313,Panini Narula,45,Retired,Tier_2,0,28531.21,5706.24,0.0,663.79,3997.17,1943.9,945.69,1302.96,2115.74,1275.28,0.0,786.83
 19314,Aashi Mody,64,Professional,Tier_2,1,48486.75,9697.35,0.0,2417.99,6649.16,2712.01,1497.88,2144.49,3764.07,2369.04,4337.82,793.99
 19315,Garima Kari,53,Professional,Tier_2,1,29490.34,5898.07,4783.29,953.69,4140.27,1813.44,1061.04,931.11,2112.14,1069.05,2396.43,770.6
 19316,Ati Seshadri,48,Professional,Tier_3,4,19568.09,2935.21,2048.51,825.76,2210.32,1028.55,964.87,926.7,947.61,609.83,1620.67,410.86
 19317,Yochana Apte,44,Self_Employed,Tier_2,0,73874.2,14774.84,0.0,1866.1,10859.56,5184.83,2939.24,3067.21,5426.32,2671.92,0.0,2105.42
 19318,Radha Goyal,19,Retired,Tier_3,4,33570.33,5035.55,2921.01,754.53,3434.53,2410.59,1602.18,777.45,1631.66,1206.66,2220.31,647.65
 19319,Oscar Viswanathan,36,Self_Employed,Tier_2,0,39471.69,7894.34,0.0,1585.67,5025.37,2761.28,865.36,996.08,2955.23,1240.03,0.0,594.12
 19320,Indira Gokhale,45,Retired,Tier_1,3,75534.18,22660.25,0.0,2764.16,9662.55,5708.51,1787.49,2758.26,3417.95,2993.1,5269.16,1692.44
 19321,Chaitaly Krishnan,62,Student,Tier_1,1,27183.33,8155.0,0.0,1284.11,3321.09,1426.54,892.41,832.0,1997.06,1025.73,2578.38,298.55
 19322,Devansh Sekhon,61,Retired,Tier_2,2,155923.99,31184.8,21033.04,6302.9,21166.82,8797.28,3739.69,6778.61,7543.88,5463.37,12553.61,2457.48
 19323,Sathvik Srinivas,38,Professional,Tier_2,4,20966.91,4193.38,1081.88,819.84,2433.35,1504.95,611.27,844.58,1007.03,757.2,1958.99,566.2
 19324,Chavvi Bawa,62,Student,Tier_3,3,148347.27,22252.09,0.0,5871.43,17324.74,7945.25,5322.83,5697.34,11206.37,6413.63,10750.7,3402.06
 19325,Vedika Bala,32,Retired,Tier_1,1,13755.09,4126.53,0.0,440.51,1431.87,929.51,579.33,601.99,764.85,673.56,971.51,312.52
 19326,Michael Sethi,51,Professional,Tier_2,3,45385.17,9077.03,0.0,1890.37,6795.54,2687.43,2163.12,1536.23,2707.27,1858.45,4021.9,772.31
 19327,Vidhi Agrawal,57,Student,Tier_2,2,17942.49,3588.5,0.0,840.2,2369.21,1053.22,591.58,497.79,1156.61,713.44,1362.58,246.99
 19328,Hemang Khanna,20,Student,Tier_3,0,73468.02,11020.2,0.0,2993.69,9307.28,3871.08,2674.08,1522.04,3424.62,3663.7,0.0,1887.08
 19329,Oliver Bumb,18,Student,Tier_2,0,20462.86,4092.57,4020.36,478.6,2127.29,1192.26,859.05,604.3,886.32,879.07,0.0,371.11
 19330,Oliver Pau,41,Professional,Tier_2,3,37859.97,7571.99,0.0,1270.78,4324.85,2979.22,1651.11,1374.35,2709.56,1516.66,2765.99,382.54
 19331,Chanchal Kanda,60,Self_Employed,Tier_2,3,17827.88,3565.58,0.0,572.47,2282.95,1354.9,612.47,875.13,786.56,808.11,1282.38,424.41
 19332,Krisha Bandi,44,Professional,Tier_2,4,63496.04,12699.21,0.0,2192.73,8659.81,3916.78,2087.59,2965.6,3324.91,2885.53,4291.42,668.99
 19333,Liam Ranganathan,26,Retired,Tier_1,3,17753.74,5326.12,3398.92,510.34,2281.07,911.09,358.16,593.71,851.59,605.96,1261.95,221.23
 19334,Wakeeta Suri,41,Self_Employed,Tier_2,0,115345.19,23069.04,19437.65,4238.83,17092.24,7842.63,5353.45,3518.47,5657.45,4166.95,0.0,3313.62
 19335,Bachittar Chaudhry,34,Student,Tier_1,3,13523.1,4056.93,784.55,596.78,1527.8,928.94,283.6,308.26,576.01,446.57,745.9,215.89
 19336,Nachiket Anand,45,Professional,Tier_1,1,10223.56,3067.07,0.0,307.32,1448.99,619.01,440.97,400.46,709.29,348.78,893.42,220.26
 19337,Logan Hari,56,Self_Employed,Tier_2,1,64227.99,12845.6,0.0,3058.66,8720.64,4778.24,2119.69,2237.99,5135.34,2122.71,4266.45,974.65
 19338,Balveer Grover,21,Professional,Tier_3,0,18688.02,2803.2,0.0,528.59,1926.09,1344.48,854.83,391.17,1058.02,810.95,0.0,288.29
 19339,Darika Raju,46,Professional,Tier_3,3,29826.81,4474.02,0.0,1045.21,3506.87,1782.41,1475.37,757.4,1411.37,1424.12,2464.82,357.94
 19340,Victor Dar,62,Retired,Tier_3,3,23182.66,3477.4,1419.51,919.05,3475.2,1412.79,1002.78,702.78,1716.16,783.34,1740.96,270.27
 19341,Bina Kunda,45,Professional,Tier_1,3,10497.22,3149.17,0.0,468.02,1126.22,584.9,249.54,523.96,671.88,391.15,599.4,274.09
 19342,Ekansh Chandra,54,Student,Tier_3,1,28207.91,4231.19,0.0,1129.16,3022.61,1674.21,1054.01,1043.1,1170.0,989.0,1485.94,367.27
 19343,Bhavika Dugar,46,Self_Employed,Tier_2,0,82527.38,16505.48,0.0,3832.24,10647.0,6315.35,3162.39,2653.0,5019.99,2988.06,0.0,2405.29
 19344,Ikbal Kant,61,Student,Tier_2,4,66933.99,13386.8,9855.43,3007.65,9250.99,3445.41,3073.14,2338.27,3338.37,2823.24,3989.52,824.68
 19345,Naveen Pingle,46,Retired,Tier_2,1,36112.23,7222.45,0.0,943.18,3660.7,2850.78,1527.69,864.87,2331.11,1421.93,2495.36,869.71
 19346,Abeer Chaudry,22,Retired,Tier_2,0,73040.35,14608.07,0.0,2273.22,8257.08,4302.38,1983.76,3096.42,5687.78,2967.73,0.0,1509.56
 19347,Balendra Natarajan,28,Retired,Tier_1,0,12853.07,3855.92,0.0,268.31,1581.34,940.31,475.98,591.54,702.97,471.63,0.0,316.33
 19348,Nitesh Purohit,19,Retired,Tier_2,4,23123.14,4624.63,3930.24,661.83,3101.53,1341.2,1039.29,1018.56,1070.42,951.31,2063.82,380.37
 19349,Leena Raman,21,Self_Employed,Tier_2,2,41175.41,8235.08,2392.89,842.07,4780.51,2599.99,1375.25,2024.68,2558.98,1679.62,3298.36,858.03
 19350,Rachita Kashyap,27,Retired,Tier_2,4,27027.79,5405.56,3636.54,1097.44,3414.81,1680.58,1088.14,1254.27,1617.16,1002.01,2331.54,752.15
 19351,Azaan Soman,56,Student,Tier_3,4,24624.42,3693.66,0.0,1017.02,2967.91,1609.49,877.05,836.69,1477.37,892.57,1676.04,365.93
 19352,Girish Yohannan,61,Professional,Tier_2,0,11480.87,2296.17,1777.97,499.1,1447.71,799.29,544.22,243.18,906.17,538.69,0.0,167.66
 19353,Widisha Saraf,25,Student,Tier_2,2,5675.3,1135.06,0.0,137.72,759.89,321.74,201.51,174.04,237.59,275.26,424.75,116.65
 19354,Yashvi Kakar,40,Professional,Tier_2,2,57713.47,11542.69,0.0,1716.01,7776.2,3421.38,1560.65,1369.79,2781.91,2666.36,3140.15,1397.34
 19355,Aarini Kadakia,44,Self_Employed,Tier_2,3,36443.92,7288.78,2716.56,1415.9,4001.14,2801.98,914.98,1607.15,2241.84,1258.74,2662.68,796.54
 19356,Pavani Nair,40,Self_Employed,Tier_2,4,61731.61,12346.32,0.0,2814.82,7335.48,3453.85,2770.47,2827.02,3750.56,2597.87,6109.8,1477.71
 19357,Aditya Ramakrishnan,51,Retired,Tier_1,4,21145.11,6343.53,0.0,961.56,2409.28,1234.69,636.83,681.65,1003.37,818.12,1863.87,530.61
 19358,Indrajit Bhasin,52,Professional,Tier_1,2,16961.99,5088.6,0.0,544.55,1996.5,1221.46,451.31,407.38,866.76,702.28,879.34,284.14
 19359,Jonathan Sinha,34,Professional,Tier_2,2,30157.56,6031.51,0.0,902.2,3548.72,1699.43,813.07,1294.26,1977.83,1028.77,1668.83,594.12
 19360,Bhavna Shankar,64,Retired,Tier_1,2,59415.62,17824.69,4535.7,2015.71,6064.32,3947.71,2687.46,1826.42,3749.44,2029.45,5533.29,799.28
 19361,Jeet Ghosh,27,Student,Tier_2,0,24929.1,4985.82,4729.16,617.98,3526.1,1461.08,536.54,885.0,1156.44,864.03,0.0,676.64
 19362,Devansh Samra,19,Student,Tier_1,0,56975.74,17092.72,0.0,1533.21,6884.89,3536.43,1178.69,1166.95,2480.5,2551.58,0.0,1235.57
 19363,Udarsh Agate,34,Student,Tier_2,0,13412.02,2682.4,0.0,275.54,1944.8,1002.64,443.68,593.6,663.74,574.31,0.0,338.51
 19364,Tarak Garde,48,Self_Employed,Tier_1,4,26365.06,7909.52,0.0,1118.59,3501.42,1517.27,583.4,1289.89,1320.95,1267.95,2046.11,437.36
 19365,Rachita Tailor,33,Professional,Tier_2,2,28363.58,5672.72,0.0,1413.89,4141.67,1424.77,989.03,1048.5,1959.87,1037.86,2792.78,624.01
 19366,Sarthak Kumar,41,Self_Employed,Tier_2,0,80022.62,16004.52,0.0,1786.55,11712.11,5535.13,2129.0,2081.02,3770.09,2717.07,0.0,1553.9
 19367,Kiaan Kurian,24,Professional,Tier_2,3,35420.8,7084.16,0.0,868.2,3599.61,2728.01,1190.86,1337.37,1807.76,1567.36,3020.3,704.96
 19368,Megha Chahal,36,Professional,Tier_1,2,121274.84,36382.45,13358.89,3168.71,14853.1,8225.93,2482.33,5805.39,5997.09,4126.75,6334.35,2223.54
 19369,Hitesh Purohit,33,Retired,Tier_2,2,10206.75,2041.35,0.0,370.89,1139.75,678.59,341.01,313.0,534.79,433.33,829.89,160.87
 19370,Upadhriti Kannan,50,Self_Employed,Tier_2,2,33285.85,6657.17,3035.04,1052.6,3879.84,1731.76,946.31,1393.02,1841.87,1031.31,1828.86,514.46
 19371,Ubika Sawhney,53,Student,Tier_2,0,34629.84,6925.97,0.0,774.63,3746.31,1873.93,1683.76,1571.43,2689.51,1219.68,0.0,661.58
 19372,Charvi Tiwari,62,Student,Tier_2,1,49267.86,9853.57,2800.19,992.55,5002.7,2807.62,2016.61,1227.92,3688.23,2372.85,4381.31,1387.22
 19373,Nidhi Oza,27,Self_Employed,Tier_1,3,15650.6,4695.18,0.0,471.78,1852.49,784.26,327.76,527.5,820.46,729.36,1026.76,208.29
 19374,Upma Rau,60,Retired,Tier_1,3,115440.41,34632.12,0.0,3838.81,15921.11,7179.07,4292.49,2356.48,7623.91,3795.05,7326.52,2918.83
 19375,Robert Naidu,32,Professional,Tier_1,1,30312.75,9093.83,0.0,1233.39,4424.85,2007.42,1314.83,1396.33,2165.26,996.7,2740.27,811.65
 19376,Elijah Sarma,60,Self_Employed,Tier_1,3,12572.9,3771.87,0.0,620.9,1597.24,817.06,412.44,501.48,931.81,503.1,1219.76,181.66
 19377,Anya Sidhu,20,Student,Tier_1,0,29617.86,8885.36,0.0,959.75,3131.17,1738.11,1462.49,810.47,1678.55,1418.48,0.0,704.65
 19378,Aishani Palan,19,Retired,Tier_3,2,23351.66,3502.75,0.0,831.77,2842.61,1275.76,995.74,1086.06,1532.08,787.43,2147.35,272.04
 19379,Anamika Sethi,60,Professional,Tier_1,1,278045.7,83413.71,15441.07,11673.83,37649.13,22095.49,7174.22,6042.19,13609.67,12628.42,18326.42,7090.55
 19380,Hredhaan Borde,59,Retired,Tier_1,2,69487.87,20846.36,6165.39,2259.73,8517.62,4645.03,2638.1,1525.75,3682.47,3385.77,5620.21,1687.56
 19381,Darsh Ben,52,Self_Employed,Tier_2,3,31215.87,6243.17,0.0,1183.79,3458.67,1767.67,692.46,803.14,1824.41,1143.3,2561.24,907.72
 19382,Bhavna Venkatesh,44,Student,Tier_3,4,27430.73,4114.61,0.0,851.7,3762.68,2017.28,600.2,778.79,1954.69,1028.4,1867.0,426.46
 19383,Ekaraj Sule,22,Professional,Tier_3,3,64202.55,9630.38,0.0,3191.65,8979.85,4118.3,2756.73,2623.35,5023.51,2048.35,5319.29,1322.86
 19384,Rehaan Verma,32,Retired,Tier_2,3,66705.48,13341.1,9538.57,1779.04,9176.31,3754.81,2354.13,2832.44,4917.77,2639.53,6051.54,1182.96
 19385,Lajita Patil,53,Self_Employed,Tier_1,1,2921.09,876.33,0.0,124.04,373.75,210.32,92.91,67.79,149.78,142.64,152.02,59.63
 19386,Elijah Koshy,50,Self_Employed,Tier_1,2,50178.76,15053.63,0.0,1140.63,6603.95,3616.33,2287.34,2332.9,3697.04,2264.03,3716.26,1467.8
 19387,Aishani Bhagat,18,Student,Tier_2,1,30678.76,6135.75,0.0,863.21,4094.52,2322.81,653.39,1321.68,1268.57,937.43,2718.24,657.09
 19388,Jagdish Lad,29,Self_Employed,Tier_1,0,10509.53,3152.86,1479.43,430.48,1535.33,536.35,211.61,414.38,816.62,335.61,0.0,149.16
 19389,Odika Sheth,59,Retired,Tier_2,2,60665.11,12133.02,5085.11,1771.27,6545.5,3916.49,1713.7,1238.1,3888.98,2443.87,3715.93,1586.01
 19390,Om Kanda,58,Self_Employed,Tier_3,0,180936.8,27140.52,29201.02,5285.62,23230.15,11422.12,4758.44,4136.57,10957.48,8295.29,0.0,4771.63
 19391,Urmi Chadha,26,Self_Employed,Tier_1,0,46835.16,14050.55,0.0,1226.73,5839.18,3636.79,1581.89,1715.66,2144.58,1868.54,0.0,663.51
 19392,Nathan Nigam,37,Retired,Tier_2,1,72351.79,14470.36,8622.73,1630.52,8047.98,4485.0,1455.08,3157.34,4953.79,2269.05,7080.71,2164.96
 19393,Ryan Parsa,47,Self_Employed,Tier_3,3,127038.81,19055.82,0.0,3893.53,19007.33,9818.77,6061.33,5521.09,9816.31,4912.87,12134.67,3264.93
 19394,Megha Mann,31,Student,Tier_2,4,15440.4,3088.08,0.0,352.92,2156.51,1222.88,696.26,656.42,1170.77,636.48,1048.28,353.84
 19395,Abha Srinivas,40,Professional,Tier_3,3,6787.89,1018.18,0.0,336.5,774.04,535.28,168.97,195.98,494.54,237.03,441.17,134.99
 19396,Pooja Bawa,46,Professional,Tier_3,3,50738.77,7610.81,8620.77,1474.26,7090.39,3948.85,1958.42,1214.69,4025.71,1991.71,2937.85,827.69
 19397,Harshil Chokshi,59,Self_Employed,Tier_2,2,24608.9,4921.78,0.0,883.87,2766.04,1398.19,727.86,537.14,1863.07,1216.65,2025.06,321.34
 19398,Oni Bail,52,Student,Tier_2,1,9992.74,1998.55,0.0,281.76,1139.32,723.55,444.83,347.3,743.55,353.33,551.26,158.57
 19399,Agastya Rai,44,Self_Employed,Tier_2,2,28181.38,5636.28,0.0,758.11,4071.48,1795.13,1304.31,940.36,1233.16,1141.14,1535.85,491.38
 19400,Arjun Mishra,44,Self_Employed,Tier_2,4,53690.46,10738.09,0.0,2231.2,7792.18,3998.89,2038.32,2063.47,2919.75,1827.37,3348.9,1446.58
 19401,Arya Radhakrishnan,47,Self_Employed,Tier_2,1,26629.51,5325.9,5023.82,821.94,3747.41,2076.94,1247.48,1016.76,1439.99,1299.64,2084.02,724.39
 19402,Jack Mall,20,Self_Employed,Tier_3,3,15986.35,2397.95,1368.43,399.03,2393.9,1110.99,461.41,723.82,1008.09,488.64,1034.73,429.11
 19403,Fariq Sur,29,Professional,Tier_2,0,25088.05,5017.61,0.0,652.62,2647.16,1887.1,767.36,1082.05,1880.21,1166.39,0.0,745.02
