Identifier,Name,Age,Occupation,City_Tier,Dependents,Income,Rent,Loan_Repayment,Insurance,Groceries,Transport,Eating_Out,Entertainment,Utilities,Healthcare,Education,Miscellaneous
f24056eaf5a436ecd7a5d56a1c6a193a,153556207b7a62d9c4f4d76f90e7e882,44,Retired,Tier_2,3,41026.09,8263.52,2929.76,1579.21,4608.39,2553.17,2007.54,1853.78,2044.51,1984.42,3264.91,1129.87
964fa3eadf56a675865a3c3449c3aaf0,2f02cef5fe79937bba25824f26320f5b,35,Professional,Tier_2,3,28986.91,5771.17,2.14,1003.28,4276.13,1489.06,1088.2,1046.24,2063.75,1374.72,2251.16,614.59
b868304fc0d39857eaa01a53cdcf886e,bea1fcaf87e2879f9ee4fda8b6b9e7a4,18,Student,Tier_3,1,19774.9,2954.23,2685.03,500.57,2001.3,1027.29,625.64,548.9,1265.98,708.08,1550.8,344.25
67bcddbe32dbe61c7e18e4d781aefe81,379e42ae923e8311633eb0208d53d509,26,Student,Tier_1,3,15015.65,4421.71,2094.04,570.99,1620.21,990.36,550.49,542.73,671.03,502.98,1245.22,430.42
eb7df762ee351b8bc94404d7558d001a,3660ba067d87f1670adc0cabc3ef063a,62,Retired,Tier_2,3,14349.51,2846.02,1780.52,597.18,1340.97,1073.39,311.03,330.86,847.02,502.06,791.79,155.2
0681a52c239823842f43256bf720a527,a7a1991096402139b284b1b4e85d1173,36,Professional,Tier_3,0,43133.62,6531.46,1.24,1285.33,5140.92,2741.21,2049.81,1441.67,2034.59,2035.29,3.86,965.76
b9087eec234079513f07c73bad0c6670,5e7305d9eb6f80bc159e7d3900e22821,55,Retired,Tier_1,3,40080.57,11982.41,5.12,1705.24,5977.04,2242.97,1150.87,1843.72,2279.5,1560.79,2518.97,877.61
f501222806dac0c4b248e98790d98539,5531ec79b58686b399ae9775da3e48e2,19,Professional,Tier_3,1,71523.32,10611.54,1.96,1662.28,8735.1,3730.61,3321.49,2058.44,4706.53,2386.83,3701.77,1102.17
1be799da0228ad2e6edc6a71fc4cfb2e,98e70232611186f57cf679a4feec055b,19,Student,Tier_1,0,56835.12,16788.01,3.03,1526.57,6912.31,3537.84,1176.91,1167.98,2464.04,2552.29,4.1,1248.25
ab585ad0cd285f17f751d5dd7f5036e8,ae4f9ce8429d11bbec144086edee5ca9,26,Self_Employed,Tier_2,1,30349.34,6061.53,1.82,1160.74,4131.37,1945.07,1200.98,1356.84,1516.38,1018.82,2431.07,897.43
636d0b061d7742e24b44e76cd7c8e835,50cdc27529c8b853345bdce27c35d6a8,56,Self_Employed,Tier_2,0,24727.52,4950.67,6.39,628.52,2480.62,1340.9,884.86,715.53,1725.35,880.59,1467.05,416.34
f0a0cedfadd718d06acd5ad5322aa864,46d85c6aee96be2d859be7aba296215d,47,Professional,Tier_1,1,41614.56,12399.67,4765.89,1713.08,4968.11,2878.99,1012.72,1066.3,2388.02,1456.76,2556.84,1153.09
b6d4e836d4a2d87bd027b66224076d4d,c3b81e77b3bf9b2dd62fce613ca00381,36,Self_Employed,Tier_1,0,27427.96,8266.38,2.39,935.75,4068.46,2063.2,868.76,928.9,2226.0,905.68,4.15,627.96
36039db018e22c8db1b1cf4742e3c631,89f2dc49342cc7533d9a210a5e0a33ef,61,Professional,Tier_2,0,6783.57,1318.8,0.78,215.01,1035.18,352.32,174.1,201.95,461.75,289.09,560.02,101.67
db7eb122ae2ed9e01dd18e6eea8c8bb1,4f2aaa1c676080a6447b89508b90727e,58,Student,Tier_1,3,30792.83,9231.79,3394.79,765.35,3541.79,1884.85,1351.29,1472.05,2142.23,1509.27,2563.63,926.21
eae3bcfd917de99240aeb357b0a2b510,48627e0ff7ab843db972b5d92caa1f42,35,Professional,Tier_2,2,148384.45,30544.12,0.12,4198.52,19709.41,13346.29,4423.54,6555.05,12303.63,4774.15,10221.43,1599.11
34c4e0444cdd3fd9584c27d54b4f4271,f5137dd8fe5b8a644978a6897242aa84,58,Student,Tier_1,1,18657.2,5592.72,1323.79,906.02,2257.84,1087.83,730.91,455.45,786.36,730.25,980.54,258.22
c610db949e1829380ed62b4dbc1378e1,dbc8501e471351f89c6530cd389425bb,53,Student,Tier_1,0,33808.91,10024.05,4116.71,895.35,4363.32,2239.71,754.32,1604.61,1781.47,1399.87,0.33,347.66
9a8cb0eca9c2a0c2d765dfc3ba8a8bd9,6d5ce201cdd9ccf5599f098709a0523c,27,Professional,Tier_2,3,23828.99,4757.35,1449.37,966.95,2964.25,1874.91,951.76,824.82,1323.21,1165.81,1440.92,621.36
3477cb9fc2bf68cbe9c7c687d92bc327,256ea45acfbc77e3291fb0c5a3bce4cf,56,Professional,Tier_2,0,49336.72,9813.81,0.09,997.67,5071.8,3167.99,1193.32,1436.4,2067.69,2283.21,0.69,1450.94
aae6f5b629eeba5a8bc452f81980c068,8745728c3359f97db0518ae150ea09f8,38,Student,Tier_1,0,17701.55,5321.43,2914.56,875.94,2170.96,883.59,830.3,516.12,1008.78,878.05,5.07,301.95
7c11a259c2c4bb612f850550092e3250,8fde6e5c7048b513e6d1ffabb15e70b7,52,Retired,Tier_3,3,11014.16,1646.99,2.14,408.7,1636.45,784.92,330.55,469.41,487.88,335.34,802.4,278.22
d3091d63abc55e011fd9737675e60905,e0f95f47057dfe2d3734cfc620f2b744,30,Student,Tier_3,0,7156.1,1111.0,4.28,242.62,1033.86,391.13,374.3,168.46,563.24,226.73,1.55,109.6
7c2da19965bfbd946bd5c255cd393114,9163c18ef9c4a9a7723c107e6bbffd7a,43,Student,Tier_2,0,66555.51,13273.42,0.09,1999.72,6853.45,3668.05,2184.39,1942.19,4259.69,3393.26,4.16,1735.04
d6b7f2f3208db026f2ca1bf7b2a1e1b7,b3ef9d63a44621e82a8c7bde430bd198,32,Professional,Tier_2,2,46210.71,9367.18,2.75,1881.99,6520.37,2712.69,1325.6,1120.86,3240.08,2273.73,4088.96,1045.3
01cbe86e56a2a589339ae9cce4829332,7b874f63d73659582e9cbc7e20a22248,40,Student,Tier_2,0,61014.32,12249.11,9387.39,1311.74,8671.6,3741.21,1357.87,2002.59,3624.51,2282.88,0.23,1362.15
9ea1b5d656d21cdef7b02a41713ff2a8,a682ec67a9488b1ba77900107a79cc6a,21,Self_Employed,Tier_2,3,10345.48,2065.48,6.81,396.15,1510.26,671.45,351.61,295.91,440.33,416.33,605.46,201.67
08b27e0de0a334c6fca79c9725296350,e132fd1746bdca0ee4b7a9e76c37c29d,25,Self_Employed,Tier_1,1,28693.2,8483.68,3.5,771.79,4074.63,1860.9,939.96,644.28,2185.25,1408.03,2287.93,350.87
0a1547030e0eae0472044d53923d1e32,05dbbd78a85e816dfb174ebdaf944c04,63,Self_Employed,Tier_2,2,46247.01,9215.88,5326.57,1782.74,6326.55,2385.09,1024.84,2200.55,3563.04,1802.67,4072.88,1259.69
bc752772e0a6eff2543fbe3d615fda95,61943b34bd78336892cc3e2f97233017,18,Student,Tier_2,0,39037.66,7883.07,2.2,1192.47,4946.06,2230.38,1756.24,1604.76,2605.24,1831.69,3.85,476.3
971af7d31a615d182a8c999b59923150,8a3b507fb89803114cfd94325c6ceebe,18,Student,Tier_3,3,38424.26,5788.39,7612.2,1278.35,4138.8,2799.29,1740.76,1230.34,1891.29,1561.83,3111.97,1121.9
e79ff6ebd4346d36904ec84bb3228594,270ef4e4fc5f59f776a2aff7c000dceb,45,Student,Tier_2,3,74943.97,15082.61,0.67,3647.9,11059.49,5830.89,2418.69,2373.38,5032.75,3336.2,5779.11,2044.17
57b8e3105f34d59afde5f8ef7a37217e,00ff25afa84d1db28b698c39776a74aa,27,Professional,Tier_2,2,52532.24,10512.95,6355.28,1270.1,6185.56,2805.59,2155.13,1100.06,3703.23,2484.18,5025.06,1199.64
81dab8a8b485ef0e5734450724870cd8,baaea596aca9b5f07a07422637590950,28,Self_Employed,Tier_1,1,40305.49,12133.77,1.03,921.15,4758.87,2154.32,1163.83,1376.65,2910.97,1294.4,2134.38,1214.45
42823a8563b8bce77dc01ccff1b5ad43,e052cbd95ea11c685d8159ac248381b3,61,Self_Employed,Tier_2,3,23474.23,4655.52,3.57,731.32,2461.62,1562.57,1050.68,635.01,1362.65,1118.71,1697.28,615.72
cff6c90341c052b3af1868c946e934b2,018ba1bd026691f25f12d542bd4dd220,48,Student,Tier_3,2,21790.43,3284.4,1556.07,460.2,3289.28,1220.17,679.73,564.57,1623.7,1034.83,1109.41,604.46
af31670c5d24f4ccdde44658164f6069,2009c8b613d246121ca276e5294c437f,18,Professional,Tier_3,0,12208.63,1836.27,0.74,592.47,1426.73,913.09,505.11,456.02,756.77,551.68,1059.58,245.06
b317ff96dcf3229321014750a20ff28f,f96ed4ec6b31a28b490afd394bf3b0d1,46,Professional,Tier_2,2,18953.65,3812.02,1247.67,690.66,2017.43,1365.04,440.06,775.96,1514.65,807.87,1507.83,321.96
d193fe2c5f14908ddc2017e4ffb21535,f14cce829074c3e19bb614ed5414a9d4,31,Self_Employed,Tier_1,0,174706.54,54119.52,25168.8,4110.66,25857.63,13629.81,4158.75,7222.84,7428.45,6600.92,0.47,6847.84
e0f170bd75d59bfd241a92245d44b8b5,1ea173e48d61808a735f84623e19500c,60,Student,Tier_2,0,55408.03,11475.14,2994.22,1847.09,6863.54,4396.26,2747.12,1758.15,4107.44,2726.63,7.32,1022.64
5f3f7f43579d21b505f2cb9750e9e434,3a72fa392081d71768b7843d453f6da0,43,Self_Employed,Tier_2,3,18659.17,3732.03,0.64,910.43,2150.36,981.57,719.71,850.95,1509.16,904.46,1326.96,491.53
37c2af5cfceb4d3883ccc50cb4979db3,9332bf22e4b2f8bdf126bcf700bd7527,29,Self_Employed,Tier_1,3,32914.77,9852.89,0.57,971.37,3958.68,1663.43,1584.24,782.78,2531.81,1589.64,3140.23,523.16
69a01ad212bdc393b7e49e872cb37915,a8dd806a0f0449b0aaf606c627c81d04,19,Student,Tier_2,1,17958.01,3595.17,3.66,380.95,2635.5,1190.85,494.73,387.79,1268.28,786.41,1315.83,495.64
ba7772f0a7a613386981b5a662a510c0,5d0ae0c85f18ad98c936cc43c79a8e8a,33,Retired,Tier_2,2,52878.89,10577.74,6.77,2435.6,6706.48,3021.61,2278.72,1809.78,3295.45,2597.78,3203.95,1196.5
234caef6aa4e52d8a63b85c6b6b4eb46,83190ab765f2b331d9d0977f4f005145,49,Student,Tier_2,0,18769.9,3758.82,2111.68,707.46,2643.7,1091.37,735.41,637.38,1437.17,600.56,1.69,301.9
6f8c2bc5db2e9dc5028eaa8bae2340bb,7fb5c8085a86736fd25c26205f1532c5,36,Professional,Tier_1,1,42665.83,12649.23,0.35,1960.11,4609.74,2866.7,1979.54,1473.71,2504.35,1499.05,2385.62,965.39
5663641f9efd6957f83bc8a66953a73c,017cc47940ce238fe7a2ee378e25fbb4,27,Self_Employed,Tier_2,1,13834.58,2767.88,1.01,679.18,1984.61,974.5,417.96,636.04,938.99,543.98,954.42,412.08
963f539263977cbb9a3730a24bc13f59,8dae2966e3e9ee26455373e4cb55a846,48,Professional,Tier_3,2,100529.11,15277.91,1.11,2827.02,13663.68,6189.13,4086.11,2124.46,6182.99,3817.44,9476.9,2523.37
aaccf2ea9007be90a9246db7ae260f0e,52e439e5f6a4e82c82f896e1e5167703,57,Professional,Tier_2,0,36919.73,7394.86,6962.85,1681.88,5064.48,2278.75,1373.21,1745.98,2423.57,1840.14,0.01,591.36
a7ab6d155acc8f3b868b77cf868ebf2a,47a12597f089fff5ad67ac9aac513801,50,Professional,Tier_2,3,13203.69,2658.28,0.15,357.33,1737.06,889.11,588.77,406.43,831.64,505.87,778.66,139.45
3ae5bd34cdd4d4f35b553fb63e22fa9a,837b8bee0b5b46dfed4bf3d02e8d3c06,40,Retired,Tier_2,0,26338.36,5137.67,4668.13,1164.04,3503.8,1337.04,767.69,605.87,1962.11,849.97,1.68,670.74
8e86a3319ac871a1502d10b16722759a,3fd10a49e80a79864dbba4fe0ea20085,35,Retired,Tier_2,0,38456.2,7638.7,0.71,934.38,4580.64,2994.47,1507.39,1719.92,1862.05,1503.4,0.94,712.51
46de7c671b879f6358a0211227ee3590,021b8e05fc76a8ea0634eb9208e9e1a9,63,Retired,Tier_2,3,30725.5,6059.12,2005.11,859.37,4142.33,1971.79,1374.51,980.91,2347.53,1540.84,1553.28,610.4
f14fa5bd8be64f3cbf6bea70ecda8d87,86891a263398e771ec55f4f22c172d4e,23,Professional,Tier_2,0,44743.51,9005.94,4770.36,1046.38,6558.22,2998.86,1962.23,1613.22,3479.52,1803.02,0.73,612.93
16f5608134079cf2b9c39de9633e0b1d,6563f2551b7048932fad46303d87e7ed,23,Professional,Tier_1,3,56031.03,17136.02,2.13,1867.19,7064.67,3659.44,1787.19,2141.48,3140.88,2096.34,3906.65,995.03
a7bb036ff3837738ce6f1e432a3c6167,a33bde930dcdda71733240645180d52e,56,Retired,Tier_1,1,18078.64,5413.6,0.64,546.85,2037.85,1186.74,428.31,554.52,1005.21,701.18,1307.26,481.42
4902d48f4d7f7183c31595b06b7b303f,4b0cad85ed1c1db609f60815cf6235f8,18,Retired,Tier_3,0,11419.68,1590.33,8.44,568.62,1464.08,783.02,331.97,376.13,734.07,500.01,905.58,193.23
b1523146c118af2dd57beea56f2f7780,bdb62db4859d91f7cf8fd82124800031,30,Student,Tier_3,2,68269.28,10274.17,7756.69,2735.27,8419.08,3574.12,2669.8,2080.36,4703.33,2522.37,5857.46,1623.93
1cd062b085ddfc1bfb9b7b99ee54fb38,08db2ba101d5a70338122ec00c616644,49,Professional,Tier_2,3,37200.09,7378.17,4659.01,1302.01,5120.63,2929.93,993.05,1681.17,1904.71,1390.22,3319.76,725.52
9e91f98ed877803e8c2e730d8b0b2692,9546e1c82b8184dadf7f83ed2ca8a013,19,Professional,Tier_1,0,13439.5,3975.27,1066.5,513.46,1939.53,982.24,316.09,431.08,642.7,587.29,4.32,336.38
3e9663d4733df27486b3ed9f34d70a59,05c0b4b6980275d802147845e2920e99,51,Professional,Tier_2,3,76136.35,15322.61,3.92,2239.54,9728.67,5402.34,3385.49,2413.24,5167.99,3385.45,7141.65,2172.38
eff3351b85f2a9cd8fb37facd37b2850,845c84eedd84ad74acc2c408ccd1c8a7,20,Retired,Tier_2,0,34088.37,6699.64,4.68,1085.01,3446.31,2555.19,690.98,846.05,2096.32,1255.97,0.98,541.09
e9afb50e52a86662793e017e0f267d87,a36b3b9b18c56037107b6a9f498c610c,63,Professional,Tier_2,0,8624.88,1684.45,6.38,199.87,1202.76,463.27,186.39,213.29,667.01,405.91,2.65,141.09
19966aba6b468a80c641bbc4aff6d461,6be9350e5f0c8579a9f0f40bd47dd266,52,Professional,Tier_2,3,38990.3,7760.3,1.67,1034.34,4900.59,2009.12,1782.98,1950.48,2374.9,1926.96,2109.6,973.65
3475c703fd0833ff538418940172f717,f55e697758119c16ebb4dab1e7457487,39,Professional,Tier_2,2,119799.69,28232.44,5991.21,4879.25,12479.8,7557.07,2961.39,3566.75,5984.33,4121.94,7006.81,3282.1
f1a7afb2ae0ae281aa9b1b85686b4510,7db43af43edd4f1708402374062cb3e0,30,Student,Tier_2,0,4660.45,825.12,2.84,139.25,557.43,246.37,131.67,208.87,236.55,149.68,174.95,127.81
6b797b04ca90170c18630b1c3f1898ce,89311cc0383f0544b4b822d7996d478f,42,Student,Tier_1,1,13640.69,4100.58,1617.83,529.42,1718.26,783.88,438.26,430.72,1066.74,430.96,1280.88,138.03
882e372d2e830b86cb71eccb7a5acc14,8eddf1fa53227454a84dcebce9fa87b7,48,Retired,Tier_2,0,20009.65,4009.9,1.43,925.59,2636.02,1370.09,565.87,888.12,1187.85,980.52,0.14,309.27
dae668e17dd39dbcaf2c4c6f20487c2d,7201cc71dead7cc9f51d1eaed8490374,25,Student,Tier_2,2,13394.32,2616.24,0.9,500.63,1394.78,867.64,656.0,359.48,592.61,412.06,782.27,195.39
2feff86fb7dc4b3731beb05fa653ad41,9db01be04642f5fa29d6ea324e060149,46,Student,Tier_3,2,6176.38,977.05,1164.46,149.32,796.44,403.69,147.23,121.4,272.18,238.36,407.37,165.26
570bea32556cc3652b123b06001dfbf5,ccc05afc34dfabe85e2cb2975fd00884,29,Self_Employed,Tier_1,1,7999.45,2393.05,14.84,191.02,903.7,514.22,173.24,228.92,560.42,354.48,783.07,139.2
79f796f83e0b16ce27f29084284a55a3,e43808b4386eb6706a7739a08b820287,19,Self_Employed,Tier_3,3,109458.49,16627.15,0.63,4132.8,15194.62,8350.62,3762.86,2330.47,8193.33,5617.43,10536.48,1359.25
00da034fd448426726969ee1aacf09b2,b1a2015e53f86c337e113aa40a3432e3,44,Self_Employed,Tier_2,0,57692.49,11555.64,7011.73,1218.12,6414.62,3827.45,1585.75,1938.19,2635.5,2266.04,3.75,738.14
a16d492678607f303a1b3e88a49b775d,44e4bee369b60de0e8f67a6f15e83046,31,Student,Tier_3,1,6325.28,1062.29,1104.54,167.72,959.72,460.75,234.32,235.59,326.15,246.23,341.11,91.16
471caec01627de760afacdc6005fed7a,85f34476b9e08a38516015b1ac3f30ec,19,Self_Employed,Tier_1,0,32677.74,9799.92,3692.21,1004.48,4101.51,2356.54,1506.41,710.35,1574.63,1597.94,0.09,770.95
40d5fe172e4ab178616c95418b3ea90d,a29386fc0b1beff2e265577bd1c65e07,56,Professional,Tier_2,3,34143.91,6819.26,5.17,937.21,4414.35,1751.33,1000.7,1393.19,1583.12,1375.93,2484.76,338.19
6f656c4ffebee3d4402d4f0a3a238edf,612fd2aef5fa57a54dbbbf3c6ce1e8c0,31,Professional,Tier_2,3,44771.45,8997.56,0.77,1180.9,6379.93,2650.34,1981.43,1230.67,2276.74,1418.81,2309.0,883.79
69e2ee18c5ec11c4354d80e751d0a86f,6fad67b5a95622d5b6e93561445771ba,34,Self_Employed,Tier_2,2,135879.15,26133.07,8257.76,5657.73,14795.59,10145.34,6454.23,6425.7,8298.32,4496.57,8282.44,4300.91
ec61a8f0e78ec9700a8a578e51cce5c3,3c903a703b5c45c5a756b7db00a07b44,39,Professional,Tier_1,3,15298.28,4605.25,0.84,498.82,1933.89,1066.73,735.82,583.25,946.19,679.06,1267.84,215.69
8a381076896a96ad1c5efeab6138a353,1128f6256f839cdf6baac0ae22905332,34,Retired,Tier_1,2,33389.18,10034.3,1.12,1272.05,3520.21,2250.81,876.71,838.35,2294.05,1583.67,1920.6,812.45
c39e2c92b4be7e705c28471cc2c11c30,f5bc6766003f5eb9121dd8cd707facbc,38,Self_Employed,Tier_2,1,19423.72,3921.32,1.34,900.4,2258.94,1007.85,543.46,761.93,1232.9,842.77,1631.29,577.4
ee80c950734510fa2e898dac9ea70b3f,f132da6e122d381c3926314ca7c8d5dd,45,Self_Employed,Tier_2,2,16887.35,3346.22,1.21,446.49,1804.42,935.84,648.45,760.9,1041.71,674.24,847.11,300.81
aff37008595a66427db43fef9a94c468,b98f423bf48f855f5076019956f4afad,32,Student,Tier_3,0,37553.01,5604.79,1.11,1249.25,5346.06,2503.11,1549.37,776.9,2530.36,1606.28,0.57,917.76
881ef6f2af2b3aea2e254f44e19452ea,2ad677410f05e63a25b090df976ddc42,28,Student,Tier_2,0,29851.08,5986.67,1588.86,723.29,4235.2,2312.11,617.02,656.13,1242.39,1175.9,6.9,591.4
67d657b9b3ced6776221b98bdad4610c,eca288d0077391a5ce6e89716a210751,35,Retired,Tier_1,0,33639.15,10088.93,2301.07,976.41,3622.33,2305.56,894.12,1658.21,2224.34,1409.59,2399.12,476.61
d9a79ab7402c7fe119f9cac393e3ff3b,af1db425155606eae692c971a9357abd,18,Professional,Tier_2,1,67217.62,13134.97,12458.39,1514.18,7985.97,4801.11,2177.39,2378.27,3107.27,2531.12,4359.09,862.36
a0e23ee9c043adf803de1d1909bd61cd,2bb836c09402ef5bb9e179516b27e9fa,62,Student,Tier_1,1,83992.0,26161.23,0.18,2962.11,11468.3,5651.84,2454.48,2770.43,5835.13,4078.89,4828.05,2314.14
cce14be6d95b606f21c94109fd1b6248,b8ca076560f11a3ccd1e74135836c4eb,31,Self_Employed,Tier_3,3,42428.1,6323.75,0.78,1765.79,5388.79,2422.94,1864.04,1901.56,2750.72,1701.69,2382.9,781.32
730b5a4bc5fa8237aec6b0ce8d908d54,2c06ff351fd5ca267039f91c1f108b0e,40,Retired,Tier_1,3,13911.59,4193.92,7.36,279.93,1497.48,1084.9,336.94,668.84,579.45,611.79,837.34,245.35
cb2ea91a0bc1daa01f47b8602034fc09,50605a17a60599bc1bc4197219bbb948,39,Self_Employed,Tier_3,1,30453.81,4555.25,5409.48,1078.36,3073.94,1571.74,1276.06,1409.16,2252.84,923.85,2047.33,611.55
76a2edfaac823c536efaef9f5cfe0aa0,6782f4548dc0ecf789779eeabde8dbb4,61,Retired,Tier_3,3,50491.26,7522.51,8399.35,2323.95,6025.08,4012.94,1453.99,2230.86,2337.24,2118.8,2986.2,794.32
a9775cbadde2706484c95eaccb187662,e577cf1eeeaa0ed955890fe76a85b984,21,Self_Employed,Tier_1,1,148928.96,29735.66,28593.98,6251.79,17159.0,8002.76,4400.86,6585.01,6408.92,6169.17,11857.5,2780.45
dd5795f20b6e949190827d51edd64c6a,9b3ebdfb873fed355a3b46f14b967344,63,Retired,Tier_2,0,50358.1,10098.68,2.15,2056.79,5646.66,3226.11,1771.29,1216.96,2875.23,1835.66,2.22,1224.16
156750efd19cd715b1010ea6257a12e5,868158303967aa3d9d456d30ad0abf68,21,Professional,Tier_3,0,18716.21,2777.96,7.38,528.23,1937.38,1356.24,857.88,396.56,1061.08,811.92,1.66,289.46
826fce500907fedf2d467c60ae24e36a,2236078c48fa87bc0819aa355d65d7bc,42,Student,Tier_2,3,17839.08,3545.54,1944.38,671.42,2502.06,955.95,514.79,635.37,803.13,712.61,1448.86,408.9
64c80928bd36b395abada68413e3a440,a64dceaf25c70f59bb4529184714da08,27,Student,Tier_1,3,5214.59,1411.16,3.88,150.05,663.56,254.09,217.75,108.85,401.28,163.34,328.51,99.29
726621e7c6ef8b0a4a224952322a5335,8bc6df3892695011c7254945973cb40b,52,Professional,Tier_3,3,43905.57,6648.8,5.21,1043.93,5213.21,2621.16,2025.22,2187.8,2081.07,2102.9,2632.3,774.08
8d3afe65823ca17468e0bcae1b7e6bb9,df5409b6f4f6879d1fefae8efc910654,50,Professional,Tier_3,0,16061.25,2461.1,2348.66,365.67,2385.81,1125.6,383.0,734.78,832.4,761.07,0.56,249.44
854e45493a983ccd3fc540ef32a794ba,10f5c12b57e09ebefa3e8f8f0c9b36bf,18,Student,Tier_3,0,9846.7,1530.58,0.27,397.99,1084.45,500.52,384.41,240.12,436.63,337.48,726.01,246.41
15d5d7427448ab4da267a45c539e6206,1c3ff8ba58fb6c5d19e686ae5807f695,39,Retired,Tier_3,3,87039.19,12997.65,2.29,3172.55,12499.72,6771.59,4289.14,3890.84,6947.35,3737.34,4704.12,2103.97
f8454c2e5696a1aae7d7e979a7624168,d30611281cf6332b4a7cb2d78b9d4584,45,Self_Employed,Tier_1,0,21776.21,6855.83,0.15,1056.32,3262.75,1770.91,737.72,632.2,1203.27,939.38,0.51,392.48
dd146044757051bd11c969fa4227efda,d7839ef8f1e504db278a11ac015535cc,63,Professional,Tier_3,3,58309.31,8757.97,2.38,2274.33,7611.74,4441.54,2545.55,1489.47,2837.19,2856.27,5307.69,822.14
28725076ca8af9ccf3c2f1be2ed38fe1,f99349cdc70e2d82c0a72b54dc54040b,33,Professional,Tier_3,3,10584.88,1589.93,0.74,275.91,1386.26,688.11,415.95,282.5,680.1,410.49,898.65,273.04
71fa7e2d5333f383ff77f8ca7a2e9124,00182141b03885ee43258692f272c706,25,Self_Employed,Tier_2,2,77292.62,15083.14,0.28,2043.62,8081.44,5397.9,3440.06,1715.05,4791.1,2631.98,4112.15,1661.3
98435bae447900ee4e07662bd9048f49,b07d6da54aebfbbcb45b521b70ea293f,48,Student,Tier_2,1,5374.33,1124.12,739.53,130.16,630.08,327.69,146.52,232.34,356.84,201.23,374.75,60.94
c0cf809700bf958c43443025868eb2cc,190290bbaf7ae8d49804cd6a774dac15,51,Student,Tier_1,3,29702.72,8876.35,1.32,753.76,3562.25,1492.28,1104.59,1083.62,1907.58,1109.63,1974.15,560.19
26bbff9ab1fd9ffbc4ceee8d3f3690ff,9b8512aeef84fc7176e0f1122d93d94e,37,Professional,Tier_2,3,76560.27,15139.76,7500.38,2799.43,8793.01,4373.65,3044.74,3374.99,3358.7,2560.22,7164.26,1376.81
c4e79c8388faa9e4c668f9cafe1c3e6b,435227f44bcf3014e70cd1f55124e6c6,56,Self_Employed,Tier_3,3,58188.3,8597.53,8946.54,2365.21,7161.53,4285.75,1594.58,1971.35,2986.01,2369.93,5334.46,609.8
061980ca1387d367715c62d8bb7b66fa,3984de93a039a99eb0fd837fac7347bb,37,Retired,Tier_2,1,65810.93,13128.51,0.44,1696.39,8974.95,3546.13,2790.86,2600.44,4088.14,2424.23,3916.46,1879.61
e2998044dde36c66daf6b1eadb635974,9860ed6001d027c6f561459088a25935,33,Retired,Tier_1,2,54220.88,16174.21,6801.62,2078.49,6211.0,4284.32,1767.27,1968.39,3044.08,2643.24,2683.43,1291.67
7d0f6ffe803010bfe6997d31bc136c71,15728dd0c35678b39d509365fd1a21ed,20,Retired,Tier_1,3,39912.22,11987.9,1.28,1346.09,4297.88,2300.33,1617.84,1165.26,2665.31,1211.01,2240.43,877.77
7158a5a4b54d2307bbd61cc59cb22685,94fea292b9eac6d900c8e04540644d9a,38,Professional,Tier_1,3,47395.21,14397.22,5.84,2391.26,5787.62,3182.2,1241.86,1337.87,2772.06,1437.46,4689.29,1010.01
b272daa7164c20d1d69b9f8476f60e81,0d0021bdcab89d59602c973c21529e00,27,Professional,Tier_2,0,57175.79,11504.81,8344.78,2082.51,7495.96,4316.66,1267.73,2409.98,3442.01,2124.4,0.37,1273.77
cb04bf0f72832287c82f7870585e9f57,f58b655994bd84006f5930f6b9e473d0,59,Professional,Tier_2,0,69691.82,13456.6,9443.33,2263.53,8928.33,4047.15,2482.91,2938.67,3410.92,3376.54,5.79,1608.26
90b2c541e964d95da4f4739f1d0aebb3,7153f96354ec90d128c6a4024b31402e,34,Retired,Tier_1,0,12476.33,3806.01,0.77,398.71,1795.97,867.35,295.16,448.02,778.04,532.2,0.39,154.72
7c91ba5662c8c424b505a84d6f38592d,612c7546e025b60c012d285ed043fabf,37,Professional,Tier_2,2,23115.1,4610.35,3872.14,709.91,3064.77,1326.42,954.34,562.7,1619.58,717.91,1454.48,244.92
3edcfb7fe98167946bd4c29b66e72a98,c01ba27e55f4249b46a42e06d38fed05,52,Professional,Tier_3,3,11451.6,1713.47,836.25,257.91,1718.95,747.28,474.22,471.32,475.99,452.66,1107.74,331.77
53233855b264ea63635a12e36c24e2f2,2caece12705f6dc644c47289f48766a3,27,Self_Employed,Tier_2,2,38973.92,7926.4,0.07,1916.27,5479.65,2008.63,1410.36,873.95,1925.38,1383.09,3650.86,802.53
424d263d8205339b2beafedf208fcd7f,51586e6c79e2bcd4dd8c89134e11cc9f,25,Professional,Tier_1,2,277874.27,82529.93,2.08,8582.66,26061.2,14286.56,10661.24,5805.62,16923.07,10860.63,18280.94,6765.76
ca08691473d23dbaa879ed337cc92244,9d05a306e4d571ab0d57ceefbee72a42,32,Student,Tier_3,3,65641.64,9814.61,3.47,1376.41,7979.04,4726.65,2297.26,2234.19,3871.84,3170.32,6068.17,712.41
4f218870581f5bd106cfbfceda4478a8,aa8246451e6b4ca75a3f76dae9e71124,56,Professional,Tier_2,0,49066.05,9812.39,5922.45,2259.72,5262.34,3623.3,1687.63,1676.46,2301.36,1979.48,0.91,665.08
